# This file was produced by samtools stats (1.3.1+htslib-1.3.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats /Sid/vsaveliev/RIA_0017/rnaseq_1_0_2a/work/align/PI3Ksign2_E001006_CD4Tcells_AZ4943_S_KT_16/2_2017-02-28_rnaseq_1_0_2a.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	72f7207b	93a0706e	d461a6be
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	100
SN	filtered sequences:	0
SN	sequences:	100
SN	is sorted:	1
SN	1st fragments:	100
SN	last fragments:	0
SN	reads mapped:	96
SN	reads mapped and paired:	0	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	4
SN	reads properly paired:	0	# proper-pair bit set
SN	reads paired:	0	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	1	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	30
SN	total length:	7544	# ignores clipping
SN	bases mapped:	7244	# ignores clipping
SN	bases mapped (cigar):	7214	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	13	# from NM fields
SN	error rate:	1.802052e-03	# mismatches / bases mapped (cigar)
SN	average length:	75
SN	maximum length:	76
SN	average quality:	34.4
SN	insert size average:	0.0
SN	insert size standard deviation:	0.0
SN	inward oriented pairs:	0
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
# First Fragment Qualitites. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0
FFQ	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0
FFQ	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0
FFQ	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	91	0	0	0	0	0
FFQ	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	94	0	0	0	0	0
FFQ	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	94	0	0	0	0	0
FFQ	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	87	0	0	0	0	0
FFQ	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	92	0	0	0	0	0
FFQ	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	92	0	0	0	0	0
FFQ	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	90	0	0	0	0	0
FFQ	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	93	0	0	0	0	0
FFQ	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	91	0	0	0	0	0
FFQ	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	92	0	0	0	0	0
FFQ	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	87	0	0	0	0	0
FFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	93	0	0	0	0	0
FFQ	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	90	0	0	0	0	0
FFQ	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	94	0	0	0	0	0
FFQ	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	93	0	0	0	0	0
FFQ	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	86	0	0	0	0	0
FFQ	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0	0	0	87	0	0	0	0	0
